# z [mm] 	 bx [T] 	 by [T]
9.33863e-01	0.00000e+00	-2.05702e-03
9.33913e-01	0.00000e+00	-2.05523e-03
9.33963e-01	0.00000e+00	-2.05344e-03
9.34013e-01	0.00000e+00	-2.05165e-03
9.34063e-01	0.00000e+00	-2.04986e-03
9.34113e-01	0.00000e+00	-2.04808e-03
9.34163e-01	0.00000e+00	-2.04629e-03
9.34213e-01	0.00000e+00	-2.04451e-03
9.34263e-01	0.00000e+00	-2.04273e-03
9.34313e-01	0.00000e+00	-2.04095e-03
9.34363e-01	0.00000e+00	-2.03918e-03
9.34413e-01	0.00000e+00	-2.03741e-03
9.34463e-01	0.00000e+00	-2.03563e-03
9.34513e-01	0.00000e+00	-2.03386e-03
9.34563e-01	0.00000e+00	-2.03210e-03
9.34613e-01	0.00000e+00	-2.03033e-03
9.34663e-01	0.00000e+00	-2.02857e-03
9.34713e-01	0.00000e+00	-2.02681e-03
9.34763e-01	0.00000e+00	-2.02505e-03
9.34813e-01	0.00000e+00	-2.02329e-03
9.34863e-01	0.00000e+00	-2.02153e-03
9.34913e-01	0.00000e+00	-2.01978e-03
9.34963e-01	0.00000e+00	-2.01803e-03
9.35013e-01	0.00000e+00	-2.01628e-03
9.35063e-01	0.00000e+00	-2.01453e-03
9.35113e-01	0.00000e+00	-2.01278e-03
9.35163e-01	0.00000e+00	-2.01104e-03
9.35213e-01	0.00000e+00	-2.00930e-03
9.35263e-01	0.00000e+00	-2.00756e-03
9.35313e-01	0.00000e+00	-2.00582e-03
9.35363e-01	0.00000e+00	-2.00408e-03
9.35413e-01	0.00000e+00	-2.00235e-03
9.35463e-01	0.00000e+00	-2.00061e-03
9.35513e-01	0.00000e+00	-1.99888e-03
9.35562e-01	0.00000e+00	-1.99715e-03
9.35612e-01	0.00000e+00	-1.99543e-03
9.35662e-01	0.00000e+00	-1.99370e-03
9.35712e-01	0.00000e+00	-1.99198e-03
9.35762e-01	0.00000e+00	-1.99026e-03
9.35812e-01	0.00000e+00	-1.98854e-03
9.35862e-01	0.00000e+00	-1.98682e-03
9.35912e-01	0.00000e+00	-1.98511e-03
9.35962e-01	0.00000e+00	-1.98339e-03
9.36012e-01	0.00000e+00	-1.98168e-03
9.36062e-01	0.00000e+00	-1.97997e-03
9.36112e-01	0.00000e+00	-1.97826e-03
9.36162e-01	0.00000e+00	-1.97656e-03
9.36212e-01	0.00000e+00	-1.97485e-03
9.36262e-01	0.00000e+00	-1.97315e-03
9.36312e-01	0.00000e+00	-1.97145e-03
9.36362e-01	0.00000e+00	-1.96975e-03
9.36412e-01	0.00000e+00	-1.96805e-03
9.36462e-01	0.00000e+00	-1.96636e-03
9.36512e-01	0.00000e+00	-1.96467e-03
9.36562e-01	0.00000e+00	-1.96297e-03
9.36612e-01	0.00000e+00	-1.96128e-03
9.36662e-01	0.00000e+00	-1.95960e-03
9.36712e-01	0.00000e+00	-1.95791e-03
9.36762e-01	0.00000e+00	-1.95623e-03
9.36812e-01	0.00000e+00	-1.95455e-03
9.36862e-01	0.00000e+00	-1.95287e-03
9.36912e-01	0.00000e+00	-1.95119e-03
9.36962e-01	0.00000e+00	-1.94951e-03
9.37012e-01	0.00000e+00	-1.94784e-03
9.37062e-01	0.00000e+00	-1.94616e-03
9.37112e-01	0.00000e+00	-1.94449e-03
9.37162e-01	0.00000e+00	-1.94282e-03
9.37212e-01	0.00000e+00	-1.94116e-03
9.37262e-01	0.00000e+00	-1.93949e-03
9.37312e-01	0.00000e+00	-1.93783e-03
9.37362e-01	0.00000e+00	-1.93617e-03
9.37412e-01	0.00000e+00	-1.93451e-03
9.37462e-01	0.00000e+00	-1.93285e-03
9.37512e-01	0.00000e+00	-1.93119e-03
9.37562e-01	0.00000e+00	-1.92954e-03
9.37612e-01	0.00000e+00	-1.92789e-03
9.37662e-01	0.00000e+00	-1.92624e-03
9.37712e-01	0.00000e+00	-1.92459e-03
9.37762e-01	0.00000e+00	-1.92294e-03
9.37812e-01	0.00000e+00	-1.92129e-03
9.37862e-01	0.00000e+00	-1.91965e-03
9.37912e-01	0.00000e+00	-1.91801e-03
9.37962e-01	0.00000e+00	-1.91637e-03
9.38012e-01	0.00000e+00	-1.91473e-03
9.38062e-01	0.00000e+00	-1.91309e-03
9.38112e-01	0.00000e+00	-1.91146e-03
9.38162e-01	0.00000e+00	-1.90983e-03
9.38212e-01	0.00000e+00	-1.90820e-03
9.38262e-01	0.00000e+00	-1.90657e-03
9.38312e-01	0.00000e+00	-1.90494e-03
9.38362e-01	0.00000e+00	-1.90331e-03
9.38412e-01	0.00000e+00	-1.90169e-03
9.38462e-01	0.00000e+00	-1.90007e-03
9.38512e-01	0.00000e+00	-1.89845e-03
9.38562e-01	0.00000e+00	-1.89683e-03
9.38612e-01	0.00000e+00	-1.89521e-03
9.38662e-01	0.00000e+00	-1.89360e-03
9.38712e-01	0.00000e+00	-1.89198e-03
9.38762e-01	0.00000e+00	-1.89037e-03
9.38812e-01	0.00000e+00	-1.88876e-03
9.38862e-01	0.00000e+00	-1.88716e-03
9.38912e-01	0.00000e+00	-1.88555e-03
9.38962e-01	0.00000e+00	-1.88394e-03
9.39012e-01	0.00000e+00	-1.88234e-03
9.39061e-01	0.00000e+00	-1.88074e-03
9.39111e-01	0.00000e+00	-1.87914e-03
9.39161e-01	0.00000e+00	-1.87754e-03
9.39211e-01	0.00000e+00	-1.87595e-03
9.39261e-01	0.00000e+00	-1.87435e-03
9.39311e-01	0.00000e+00	-1.87276e-03
9.39361e-01	0.00000e+00	-1.87117e-03
9.39411e-01	0.00000e+00	-1.86958e-03
9.39461e-01	0.00000e+00	-1.86800e-03
9.39511e-01	0.00000e+00	-1.86641e-03
9.39561e-01	0.00000e+00	-1.86483e-03
9.39611e-01	0.00000e+00	-1.86325e-03
9.39661e-01	0.00000e+00	-1.86166e-03
9.39711e-01	0.00000e+00	-1.86009e-03
9.39761e-01	0.00000e+00	-1.85851e-03
9.39811e-01	0.00000e+00	-1.85693e-03
9.39861e-01	0.00000e+00	-1.85536e-03
9.39911e-01	0.00000e+00	-1.85379e-03
9.39961e-01	0.00000e+00	-1.85222e-03
9.40011e-01	0.00000e+00	-1.85065e-03
9.40061e-01	0.00000e+00	-1.84909e-03
9.40111e-01	0.00000e+00	-1.84752e-03
9.40161e-01	0.00000e+00	-1.84596e-03
9.40211e-01	0.00000e+00	-1.84440e-03
9.40261e-01	0.00000e+00	-1.84284e-03
9.40311e-01	0.00000e+00	-1.84128e-03
9.40361e-01	0.00000e+00	-1.83972e-03
9.40411e-01	0.00000e+00	-1.83817e-03
9.40461e-01	0.00000e+00	-1.83661e-03
9.40511e-01	0.00000e+00	-1.83506e-03
9.40561e-01	0.00000e+00	-1.83351e-03
9.40611e-01	0.00000e+00	-1.83197e-03
9.40661e-01	0.00000e+00	-1.83042e-03
9.40711e-01	0.00000e+00	-1.82887e-03
9.40761e-01	0.00000e+00	-1.82733e-03
9.40811e-01	0.00000e+00	-1.82579e-03
9.40861e-01	0.00000e+00	-1.82425e-03
9.40911e-01	0.00000e+00	-1.82271e-03
9.40961e-01	0.00000e+00	-1.82118e-03
9.41011e-01	0.00000e+00	-1.81964e-03
9.41061e-01	0.00000e+00	-1.81811e-03
9.41111e-01	0.00000e+00	-1.81658e-03
9.41161e-01	0.00000e+00	-1.81505e-03
9.41211e-01	0.00000e+00	-1.81352e-03
9.41261e-01	0.00000e+00	-1.81199e-03
9.41311e-01	0.00000e+00	-1.81047e-03
9.41361e-01	0.00000e+00	-1.80895e-03
9.41411e-01	0.00000e+00	-1.80742e-03
9.41461e-01	0.00000e+00	-1.80591e-03
9.41511e-01	0.00000e+00	-1.80439e-03
9.41561e-01	0.00000e+00	-1.80287e-03
9.41611e-01	0.00000e+00	-1.80136e-03
9.41661e-01	0.00000e+00	-1.79984e-03
9.41711e-01	0.00000e+00	-1.79833e-03
9.41761e-01	0.00000e+00	-1.79682e-03
9.41811e-01	0.00000e+00	-1.79531e-03
9.41861e-01	0.00000e+00	-1.79381e-03
9.41911e-01	0.00000e+00	-1.79230e-03
9.41961e-01	0.00000e+00	-1.79080e-03
9.42011e-01	0.00000e+00	-1.78930e-03
9.42061e-01	0.00000e+00	-1.78780e-03
9.42111e-01	0.00000e+00	-1.78630e-03
9.42161e-01	0.00000e+00	-1.78480e-03
9.42211e-01	0.00000e+00	-1.78330e-03
9.42261e-01	0.00000e+00	-1.78181e-03
9.42311e-01	0.00000e+00	-1.78032e-03
9.42361e-01	0.00000e+00	-1.77883e-03
9.42411e-01	0.00000e+00	-1.77734e-03
9.42461e-01	0.00000e+00	-1.77585e-03
9.42510e-01	0.00000e+00	-1.77437e-03
9.42560e-01	0.00000e+00	-1.77288e-03
9.42610e-01	0.00000e+00	-1.77140e-03
9.42660e-01	0.00000e+00	-1.76992e-03
9.42710e-01	0.00000e+00	-1.76844e-03
9.42760e-01	0.00000e+00	-1.76696e-03
9.42810e-01	0.00000e+00	-1.76549e-03
9.42860e-01	0.00000e+00	-1.76401e-03
9.42910e-01	0.00000e+00	-1.76254e-03
9.42960e-01	0.00000e+00	-1.76107e-03
9.43010e-01	0.00000e+00	-1.75960e-03
9.43060e-01	0.00000e+00	-1.75813e-03
9.43110e-01	0.00000e+00	-1.75666e-03
9.43160e-01	0.00000e+00	-1.75520e-03
9.43210e-01	0.00000e+00	-1.75373e-03
9.43260e-01	0.00000e+00	-1.75227e-03
9.43310e-01	0.00000e+00	-1.75081e-03
9.43360e-01	0.00000e+00	-1.74935e-03
9.43410e-01	0.00000e+00	-1.74789e-03
9.43460e-01	0.00000e+00	-1.74644e-03
9.43510e-01	0.00000e+00	-1.74498e-03
9.43560e-01	0.00000e+00	-1.74353e-03
9.43610e-01	0.00000e+00	-1.74208e-03
9.43660e-01	0.00000e+00	-1.74063e-03
9.43710e-01	0.00000e+00	-1.73918e-03
9.43760e-01	0.00000e+00	-1.73774e-03
9.43810e-01	0.00000e+00	-1.73629e-03
9.43860e-01	0.00000e+00	-1.73485e-03
9.43910e-01	0.00000e+00	-1.73341e-03
9.43960e-01	0.00000e+00	-1.73197e-03
9.44010e-01	0.00000e+00	-1.73053e-03
9.44060e-01	0.00000e+00	-1.72909e-03
9.44110e-01	0.00000e+00	-1.72766e-03
9.44160e-01	0.00000e+00	-1.72622e-03
9.44210e-01	0.00000e+00	-1.72479e-03
9.44260e-01	0.00000e+00	-1.72336e-03
9.44310e-01	0.00000e+00	-1.72193e-03
9.44360e-01	0.00000e+00	-1.72050e-03
9.44410e-01	0.00000e+00	-1.71907e-03
9.44460e-01	0.00000e+00	-1.71765e-03
9.44510e-01	0.00000e+00	-1.71623e-03
9.44560e-01	0.00000e+00	-1.71480e-03
9.44610e-01	0.00000e+00	-1.71338e-03
9.44660e-01	0.00000e+00	-1.71197e-03
9.44710e-01	0.00000e+00	-1.71055e-03
9.44760e-01	0.00000e+00	-1.70913e-03
9.44810e-01	0.00000e+00	-1.70772e-03
9.44860e-01	0.00000e+00	-1.70630e-03
9.44910e-01	0.00000e+00	-1.70489e-03
9.44960e-01	0.00000e+00	-1.70348e-03
9.45010e-01	0.00000e+00	-1.70208e-03
9.45060e-01	0.00000e+00	-1.70067e-03
9.45110e-01	0.00000e+00	-1.69926e-03
9.45160e-01	0.00000e+00	-1.69786e-03
9.45210e-01	0.00000e+00	-1.69646e-03
9.45260e-01	0.00000e+00	-1.69506e-03
9.45310e-01	0.00000e+00	-1.69366e-03
9.45360e-01	0.00000e+00	-1.69226e-03
9.45410e-01	0.00000e+00	-1.69086e-03
9.45460e-01	0.00000e+00	-1.68947e-03
9.45510e-01	0.00000e+00	-1.68807e-03
9.45560e-01	0.00000e+00	-1.68668e-03
9.45610e-01	0.00000e+00	-1.68529e-03
9.45660e-01	0.00000e+00	-1.68390e-03
9.45710e-01	0.00000e+00	-1.68252e-03
9.45760e-01	0.00000e+00	-1.68113e-03
9.45810e-01	0.00000e+00	-1.67975e-03
9.45860e-01	0.00000e+00	-1.67836e-03
9.45910e-01	0.00000e+00	-1.67698e-03
9.45959e-01	0.00000e+00	-1.67560e-03
9.46009e-01	0.00000e+00	-1.67422e-03
9.46059e-01	0.00000e+00	-1.67284e-03
9.46109e-01	0.00000e+00	-1.67147e-03
9.46159e-01	0.00000e+00	-1.67009e-03
9.46209e-01	0.00000e+00	-1.66872e-03
9.46259e-01	0.00000e+00	-1.66735e-03
9.46309e-01	0.00000e+00	-1.66598e-03
9.46359e-01	0.00000e+00	-1.66461e-03
9.46409e-01	0.00000e+00	-1.66324e-03
9.46459e-01	0.00000e+00	-1.66188e-03
9.46509e-01	0.00000e+00	-1.66052e-03
9.46559e-01	0.00000e+00	-1.65915e-03
9.46609e-01	0.00000e+00	-1.65779e-03
9.46659e-01	0.00000e+00	-1.65643e-03
9.46709e-01	0.00000e+00	-1.65507e-03
9.46759e-01	0.00000e+00	-1.65372e-03
9.46809e-01	0.00000e+00	-1.65236e-03
9.46859e-01	0.00000e+00	-1.65101e-03
9.46909e-01	0.00000e+00	-1.64965e-03
9.46959e-01	0.00000e+00	-1.64830e-03
9.47009e-01	0.00000e+00	-1.64695e-03
9.47059e-01	0.00000e+00	-1.64560e-03
9.47109e-01	0.00000e+00	-1.64426e-03
9.47159e-01	0.00000e+00	-1.64291e-03
9.47209e-01	0.00000e+00	-1.64157e-03
9.47259e-01	0.00000e+00	-1.64023e-03
9.47309e-01	0.00000e+00	-1.63888e-03
9.47359e-01	0.00000e+00	-1.63754e-03
9.47409e-01	0.00000e+00	-1.63621e-03
9.47459e-01	0.00000e+00	-1.63487e-03
9.47509e-01	0.00000e+00	-1.63353e-03
9.47559e-01	0.00000e+00	-1.63220e-03
9.47609e-01	0.00000e+00	-1.63087e-03
9.47659e-01	0.00000e+00	-1.62953e-03
9.47709e-01	0.00000e+00	-1.62820e-03
9.47759e-01	0.00000e+00	-1.62688e-03
9.47809e-01	0.00000e+00	-1.62555e-03
9.47859e-01	0.00000e+00	-1.62422e-03
9.47909e-01	0.00000e+00	-1.62290e-03
9.47959e-01	0.00000e+00	-1.62158e-03
9.48009e-01	0.00000e+00	-1.62025e-03
9.48059e-01	0.00000e+00	-1.61893e-03
9.48109e-01	0.00000e+00	-1.61761e-03
9.48159e-01	0.00000e+00	-1.61630e-03
9.48209e-01	0.00000e+00	-1.61498e-03
9.48259e-01	0.00000e+00	-1.61367e-03
9.48309e-01	0.00000e+00	-1.61235e-03
9.48359e-01	0.00000e+00	-1.61104e-03
9.48409e-01	0.00000e+00	-1.60973e-03
9.48459e-01	0.00000e+00	-1.60842e-03
9.48509e-01	0.00000e+00	-1.60711e-03
9.48559e-01	0.00000e+00	-1.60581e-03
9.48609e-01	0.00000e+00	-1.60450e-03
9.48659e-01	0.00000e+00	-1.60320e-03
9.48709e-01	0.00000e+00	-1.60190e-03
9.48759e-01	0.00000e+00	-1.60060e-03
9.48809e-01	0.00000e+00	-1.59930e-03
9.48859e-01	0.00000e+00	-1.59800e-03
9.48909e-01	0.00000e+00	-1.59670e-03
9.48959e-01	0.00000e+00	-1.59541e-03
9.49009e-01	0.00000e+00	-1.59411e-03
9.49059e-01	0.00000e+00	-1.59282e-03
9.49109e-01	0.00000e+00	-1.59153e-03
9.49159e-01	0.00000e+00	-1.59024e-03
9.49209e-01	0.00000e+00	-1.58895e-03
9.49259e-01	0.00000e+00	-1.58766e-03
9.49309e-01	0.00000e+00	-1.58637e-03
9.49359e-01	0.00000e+00	-1.58509e-03
9.49408e-01	0.00000e+00	-1.58381e-03
9.49458e-01	0.00000e+00	-1.58252e-03
9.49508e-01	0.00000e+00	-1.58124e-03
9.49558e-01	0.00000e+00	-1.57996e-03
9.49608e-01	0.00000e+00	-1.57869e-03
9.49658e-01	0.00000e+00	-1.57741e-03
9.49708e-01	0.00000e+00	-1.57614e-03
9.49758e-01	0.00000e+00	-1.57486e-03
9.49808e-01	0.00000e+00	-1.57359e-03
9.49858e-01	0.00000e+00	-1.57232e-03
9.49908e-01	0.00000e+00	-1.57105e-03
9.49958e-01	0.00000e+00	-1.56978e-03
9.50008e-01	0.00000e+00	-1.56851e-03
9.50058e-01	0.00000e+00	-1.56725e-03
9.50108e-01	0.00000e+00	-1.56598e-03
9.50158e-01	0.00000e+00	-1.56472e-03
9.50208e-01	0.00000e+00	-1.56346e-03
9.50258e-01	0.00000e+00	-1.56219e-03
9.50308e-01	0.00000e+00	-1.56093e-03
9.50358e-01	0.00000e+00	-1.55968e-03
9.50408e-01	0.00000e+00	-1.55842e-03
9.50458e-01	0.00000e+00	-1.55716e-03
9.50508e-01	0.00000e+00	-1.55591e-03
9.50558e-01	0.00000e+00	-1.55466e-03
9.50608e-01	0.00000e+00	-1.55341e-03
9.50658e-01	0.00000e+00	-1.55216e-03
9.50708e-01	0.00000e+00	-1.55091e-03
9.50758e-01	0.00000e+00	-1.54966e-03
9.50808e-01	0.00000e+00	-1.54841e-03
9.50858e-01	0.00000e+00	-1.54717e-03
9.50908e-01	0.00000e+00	-1.54592e-03
9.50958e-01	0.00000e+00	-1.54468e-03
9.51008e-01	0.00000e+00	-1.54344e-03
9.51058e-01	0.00000e+00	-1.54220e-03
9.51108e-01	0.00000e+00	-1.54096e-03
9.51158e-01	0.00000e+00	-1.53972e-03
9.51208e-01	0.00000e+00	-1.53849e-03
9.51258e-01	0.00000e+00	-1.53725e-03
9.51308e-01	0.00000e+00	-1.53602e-03
9.51358e-01	0.00000e+00	-1.53479e-03
9.51408e-01	0.00000e+00	-1.53356e-03
9.51458e-01	0.00000e+00	-1.53233e-03
9.51508e-01	0.00000e+00	-1.53110e-03
9.51558e-01	0.00000e+00	-1.52987e-03
9.51608e-01	0.00000e+00	-1.52865e-03
9.51658e-01	0.00000e+00	-1.52742e-03
9.51708e-01	0.00000e+00	-1.52620e-03
9.51758e-01	0.00000e+00	-1.52498e-03
9.51808e-01	0.00000e+00	-1.52376e-03
9.51858e-01	0.00000e+00	-1.52254e-03
9.51908e-01	0.00000e+00	-1.52132e-03
9.51958e-01	0.00000e+00	-1.52010e-03
9.52008e-01	0.00000e+00	-1.51889e-03
9.52058e-01	0.00000e+00	-1.51767e-03
9.52108e-01	0.00000e+00	-1.51646e-03
9.52158e-01	0.00000e+00	-1.51525e-03
9.52208e-01	0.00000e+00	-1.51404e-03
9.52258e-01	0.00000e+00	-1.51283e-03
9.52308e-01	0.00000e+00	-1.51162e-03
9.52358e-01	0.00000e+00	-1.51041e-03
9.52408e-01	0.00000e+00	-1.50921e-03
9.52458e-01	0.00000e+00	-1.50800e-03
9.52508e-01	0.00000e+00	-1.50680e-03
9.52558e-01	0.00000e+00	-1.50560e-03
9.52608e-01	0.00000e+00	-1.50440e-03
9.52658e-01	0.00000e+00	-1.50320e-03
9.52708e-01	0.00000e+00	-1.50200e-03
9.52758e-01	0.00000e+00	-1.50080e-03
9.52808e-01	0.00000e+00	-1.49961e-03
9.52857e-01	0.00000e+00	-1.49841e-03
9.52907e-01	0.00000e+00	-1.49722e-03
9.52957e-01	0.00000e+00	-1.49603e-03
9.53007e-01	0.00000e+00	-1.49483e-03
9.53057e-01	0.00000e+00	-1.49365e-03
9.53107e-01	0.00000e+00	-1.49246e-03
9.53157e-01	0.00000e+00	-1.49127e-03
9.53207e-01	0.00000e+00	-1.49008e-03
9.53257e-01	0.00000e+00	-1.48890e-03
9.53307e-01	0.00000e+00	-1.48772e-03
9.53357e-01	0.00000e+00	-1.48653e-03
9.53407e-01	0.00000e+00	-1.48535e-03
9.53457e-01	0.00000e+00	-1.48417e-03
9.53507e-01	0.00000e+00	-1.48299e-03
9.53557e-01	0.00000e+00	-1.48182e-03
9.53607e-01	0.00000e+00	-1.48064e-03
9.53657e-01	0.00000e+00	-1.47947e-03
9.53707e-01	0.00000e+00	-1.47829e-03
9.53757e-01	0.00000e+00	-1.47712e-03
9.53807e-01	0.00000e+00	-1.47595e-03
9.53857e-01	0.00000e+00	-1.47478e-03
9.53907e-01	0.00000e+00	-1.47361e-03
9.53957e-01	0.00000e+00	-1.47244e-03
9.54007e-01	0.00000e+00	-1.47128e-03
9.54057e-01	0.00000e+00	-1.47011e-03
9.54107e-01	0.00000e+00	-1.46895e-03
9.54157e-01	0.00000e+00	-1.46778e-03
9.54207e-01	0.00000e+00	-1.46662e-03
9.54257e-01	0.00000e+00	-1.46546e-03
9.54307e-01	0.00000e+00	-1.46430e-03
9.54357e-01	0.00000e+00	-1.46314e-03
9.54407e-01	0.00000e+00	-1.46199e-03
9.54457e-01	0.00000e+00	-1.46083e-03
9.54507e-01	0.00000e+00	-1.45968e-03
9.54557e-01	0.00000e+00	-1.45852e-03
9.54607e-01	0.00000e+00	-1.45737e-03
9.54657e-01	0.00000e+00	-1.45622e-03
9.54707e-01	0.00000e+00	-1.45507e-03
9.54757e-01	0.00000e+00	-1.45392e-03
9.54807e-01	0.00000e+00	-1.45277e-03
9.54857e-01	0.00000e+00	-1.45163e-03
9.54907e-01	0.00000e+00	-1.45048e-03
9.54957e-01	0.00000e+00	-1.44934e-03
9.55007e-01	0.00000e+00	-1.44820e-03
9.55057e-01	0.00000e+00	-1.44705e-03
9.55107e-01	0.00000e+00	-1.44591e-03
9.55157e-01	0.00000e+00	-1.44477e-03
9.55207e-01	0.00000e+00	-1.44364e-03
9.55257e-01	0.00000e+00	-1.44250e-03
9.55307e-01	0.00000e+00	-1.44136e-03
9.55357e-01	0.00000e+00	-1.44023e-03
9.55407e-01	0.00000e+00	-1.43910e-03
9.55457e-01	0.00000e+00	-1.43796e-03
9.55507e-01	0.00000e+00	-1.43683e-03
9.55557e-01	0.00000e+00	-1.43570e-03
9.55607e-01	0.00000e+00	-1.43457e-03
9.55657e-01	0.00000e+00	-1.43345e-03
9.55707e-01	0.00000e+00	-1.43232e-03
9.55757e-01	0.00000e+00	-1.43119e-03
9.55807e-01	0.00000e+00	-1.43007e-03
9.55857e-01	0.00000e+00	-1.42895e-03
9.55907e-01	0.00000e+00	-1.42782e-03
9.55957e-01	0.00000e+00	-1.42670e-03
9.56007e-01	0.00000e+00	-1.42558e-03
9.56057e-01	0.00000e+00	-1.42447e-03
9.56107e-01	0.00000e+00	-1.42335e-03
9.56157e-01	0.00000e+00	-1.42223e-03
9.56207e-01	0.00000e+00	-1.42112e-03
9.56257e-01	0.00000e+00	-1.42000e-03
9.56306e-01	0.00000e+00	-1.41889e-03
9.56356e-01	0.00000e+00	-1.41778e-03
9.56406e-01	0.00000e+00	-1.41667e-03
9.56456e-01	0.00000e+00	-1.41556e-03
9.56506e-01	0.00000e+00	-1.41445e-03
9.56556e-01	0.00000e+00	-1.41334e-03
9.56606e-01	0.00000e+00	-1.41224e-03
9.56656e-01	0.00000e+00	-1.41113e-03
9.56706e-01	0.00000e+00	-1.41003e-03
9.56756e-01	0.00000e+00	-1.40893e-03
9.56806e-01	0.00000e+00	-1.40782e-03
9.56856e-01	0.00000e+00	-1.40672e-03
9.56906e-01	0.00000e+00	-1.40562e-03
9.56956e-01	0.00000e+00	-1.40453e-03
9.57006e-01	0.00000e+00	-1.40343e-03
9.57056e-01	0.00000e+00	-1.40233e-03
9.57106e-01	0.00000e+00	-1.40124e-03
9.57156e-01	0.00000e+00	-1.40015e-03
9.57206e-01	0.00000e+00	-1.39905e-03
9.57256e-01	0.00000e+00	-1.39796e-03
9.57306e-01	0.00000e+00	-1.39687e-03
9.57356e-01	0.00000e+00	-1.39578e-03
9.57406e-01	0.00000e+00	-1.39469e-03
9.57456e-01	0.00000e+00	-1.39361e-03
9.57506e-01	0.00000e+00	-1.39252e-03
9.57556e-01	0.00000e+00	-1.39144e-03
9.57606e-01	0.00000e+00	-1.39035e-03
9.57656e-01	0.00000e+00	-1.38927e-03
9.57706e-01	0.00000e+00	-1.38819e-03
9.57756e-01	0.00000e+00	-1.38711e-03
9.57806e-01	0.00000e+00	-1.38603e-03
9.57856e-01	0.00000e+00	-1.38495e-03
9.57906e-01	0.00000e+00	-1.38387e-03
9.57956e-01	0.00000e+00	-1.38280e-03
9.58006e-01	0.00000e+00	-1.38172e-03
9.58056e-01	0.00000e+00	-1.38065e-03
9.58106e-01	0.00000e+00	-1.37957e-03
9.58156e-01	0.00000e+00	-1.37850e-03
9.58206e-01	0.00000e+00	-1.37743e-03
9.58256e-01	0.00000e+00	-1.37636e-03
9.58306e-01	0.00000e+00	-1.37529e-03
9.58356e-01	0.00000e+00	-1.37423e-03
9.58406e-01	0.00000e+00	-1.37316e-03
9.58456e-01	0.00000e+00	-1.37209e-03
9.58506e-01	0.00000e+00	-1.37103e-03
9.58556e-01	0.00000e+00	-1.36997e-03
9.58606e-01	0.00000e+00	-1.36891e-03
9.58656e-01	0.00000e+00	-1.36784e-03
9.58706e-01	0.00000e+00	-1.36678e-03
9.58756e-01	0.00000e+00	-1.36573e-03
9.58806e-01	0.00000e+00	-1.36467e-03
9.58856e-01	0.00000e+00	-1.36361e-03
9.58906e-01	0.00000e+00	-1.36256e-03
9.58956e-01	0.00000e+00	-1.36150e-03
9.59006e-01	0.00000e+00	-1.36045e-03
9.59056e-01	0.00000e+00	-1.35940e-03
9.59106e-01	0.00000e+00	-1.35834e-03
9.59156e-01	0.00000e+00	-1.35729e-03
9.59206e-01	0.00000e+00	-1.35624e-03
9.59256e-01	0.00000e+00	-1.35520e-03
9.59306e-01	0.00000e+00	-1.35415e-03
9.59356e-01	0.00000e+00	-1.35310e-03
9.59406e-01	0.00000e+00	-1.35206e-03
9.59456e-01	0.00000e+00	-1.35101e-03
9.59506e-01	0.00000e+00	-1.34997e-03
9.59556e-01	0.00000e+00	-1.34893e-03
9.59606e-01	0.00000e+00	-1.34789e-03
9.59656e-01	0.00000e+00	-1.34685e-03
9.59706e-01	0.00000e+00	-1.34581e-03
9.59756e-01	0.00000e+00	-1.34477e-03
9.59805e-01	0.00000e+00	-1.34374e-03
9.59855e-01	0.00000e+00	-1.34270e-03
9.59905e-01	0.00000e+00	-1.34167e-03
9.59955e-01	0.00000e+00	-1.34063e-03
9.60005e-01	0.00000e+00	-1.33960e-03
9.60055e-01	0.00000e+00	-1.33857e-03
9.60105e-01	0.00000e+00	-1.33754e-03
9.60155e-01	0.00000e+00	-1.33651e-03
9.60205e-01	0.00000e+00	-1.33548e-03
9.60255e-01	0.00000e+00	-1.33445e-03
9.60305e-01	0.00000e+00	-1.33343e-03
9.60355e-01	0.00000e+00	-1.33240e-03
9.60405e-01	0.00000e+00	-1.33138e-03
9.60455e-01	0.00000e+00	-1.33035e-03
9.60505e-01	0.00000e+00	-1.32933e-03
9.60555e-01	0.00000e+00	-1.32831e-03
9.60605e-01	0.00000e+00	-1.32729e-03
9.60655e-01	0.00000e+00	-1.32627e-03
9.60705e-01	0.00000e+00	-1.32525e-03
9.60755e-01	0.00000e+00	-1.32424e-03
9.60805e-01	0.00000e+00	-1.32322e-03
9.60855e-01	0.00000e+00	-1.32221e-03
9.60905e-01	0.00000e+00	-1.32119e-03
9.60955e-01	0.00000e+00	-1.32018e-03
9.61005e-01	0.00000e+00	-1.31917e-03
9.61055e-01	0.00000e+00	-1.31816e-03
9.61105e-01	0.00000e+00	-1.31715e-03
9.61155e-01	0.00000e+00	-1.31614e-03
9.61205e-01	0.00000e+00	-1.31513e-03
9.61255e-01	0.00000e+00	-1.31412e-03
9.61305e-01	0.00000e+00	-1.31312e-03
9.61355e-01	0.00000e+00	-1.31211e-03
9.61405e-01	0.00000e+00	-1.31111e-03
9.61455e-01	0.00000e+00	-1.31010e-03
9.61505e-01	0.00000e+00	-1.30910e-03
9.61555e-01	0.00000e+00	-1.30810e-03
9.61605e-01	0.00000e+00	-1.30710e-03
9.61655e-01	0.00000e+00	-1.30610e-03
9.61705e-01	0.00000e+00	-1.30510e-03
9.61755e-01	0.00000e+00	-1.30411e-03
