# z [mm] 	 bx [T] 	 by [T]
8.36935e-01	0.00000e+00	-5.68076e-01
8.37035e-01	0.00000e+00	-5.68081e-01
8.37135e-01	0.00000e+00	-5.68086e-01
8.37235e-01	0.00000e+00	-5.68091e-01
8.37335e-01	0.00000e+00	-5.68096e-01
8.37435e-01	0.00000e+00	-5.68101e-01
8.37535e-01	0.00000e+00	-5.68107e-01
8.37635e-01	0.00000e+00	-5.68112e-01
8.37735e-01	0.00000e+00	-5.68117e-01
8.37834e-01	0.00000e+00	-5.68122e-01
8.37934e-01	0.00000e+00	-5.68127e-01
8.38034e-01	0.00000e+00	-5.68132e-01
8.38134e-01	0.00000e+00	-5.68137e-01
8.38234e-01	0.00000e+00	-5.68142e-01
8.38334e-01	0.00000e+00	-5.68148e-01
8.38434e-01	0.00000e+00	-5.68153e-01
8.38534e-01	0.00000e+00	-5.68158e-01
8.38634e-01	0.00000e+00	-5.68163e-01
8.38734e-01	0.00000e+00	-5.68168e-01
8.38834e-01	0.00000e+00	-5.68173e-01
8.38934e-01	0.00000e+00	-5.68178e-01
8.39034e-01	0.00000e+00	-5.68183e-01
8.39134e-01	0.00000e+00	-5.68188e-01
8.39234e-01	0.00000e+00	-5.68194e-01
8.39334e-01	0.00000e+00	-5.68199e-01
8.39433e-01	0.00000e+00	-5.68204e-01
8.39533e-01	0.00000e+00	-5.68209e-01
8.39633e-01	0.00000e+00	-5.68214e-01
8.39733e-01	0.00000e+00	-5.68219e-01
8.39833e-01	0.00000e+00	-5.68224e-01
8.39933e-01	0.00000e+00	-5.68229e-01
8.40033e-01	0.00000e+00	-5.68234e-01
8.40133e-01	0.00000e+00	-5.68240e-01
8.40233e-01	0.00000e+00	-5.68245e-01
8.40333e-01	0.00000e+00	-5.68250e-01
8.40433e-01	0.00000e+00	-5.68255e-01
8.40533e-01	0.00000e+00	-5.68260e-01
8.40633e-01	0.00000e+00	-5.68265e-01
8.40733e-01	0.00000e+00	-5.68270e-01
8.40833e-01	0.00000e+00	-5.68275e-01
8.40932e-01	0.00000e+00	-5.68280e-01
8.41032e-01	0.00000e+00	-5.68285e-01
8.41132e-01	0.00000e+00	-5.68290e-01
8.41232e-01	0.00000e+00	-5.68295e-01
8.41332e-01	0.00000e+00	-5.68301e-01
8.41432e-01	0.00000e+00	-5.68306e-01
8.41532e-01	0.00000e+00	-5.68311e-01
8.41632e-01	0.00000e+00	-5.68316e-01
8.41732e-01	0.00000e+00	-5.68321e-01
8.41832e-01	0.00000e+00	-5.68326e-01
8.41932e-01	0.00000e+00	-5.68331e-01
8.42032e-01	0.00000e+00	-5.68336e-01
8.42132e-01	0.00000e+00	-5.68341e-01
8.42232e-01	0.00000e+00	-5.68346e-01
8.42332e-01	0.00000e+00	-5.68351e-01
8.42432e-01	0.00000e+00	-5.68356e-01
8.42531e-01	0.00000e+00	-5.68361e-01
8.42631e-01	0.00000e+00	-5.68366e-01
8.42731e-01	0.00000e+00	-5.68371e-01
8.42831e-01	0.00000e+00	-5.68376e-01
8.42931e-01	0.00000e+00	-5.68381e-01
8.43031e-01	0.00000e+00	-5.68386e-01
8.43131e-01	0.00000e+00	-5.68391e-01
8.43231e-01	0.00000e+00	-5.68396e-01
8.43331e-01	0.00000e+00	-5.68401e-01
8.43431e-01	0.00000e+00	-5.68406e-01
8.43531e-01	0.00000e+00	-5.68411e-01
8.43631e-01	0.00000e+00	-5.68416e-01
8.43731e-01	0.00000e+00	-5.68421e-01
8.43831e-01	0.00000e+00	-5.68426e-01
8.43931e-01	0.00000e+00	-5.68431e-01
8.44030e-01	0.00000e+00	-5.68436e-01
8.44130e-01	0.00000e+00	-5.68441e-01
8.44230e-01	0.00000e+00	-5.68446e-01
8.44330e-01	0.00000e+00	-5.68451e-01
8.44430e-01	0.00000e+00	-5.68455e-01
8.44530e-01	0.00000e+00	-5.68460e-01
8.44630e-01	0.00000e+00	-5.68465e-01
8.44730e-01	0.00000e+00	-5.68470e-01
8.44830e-01	0.00000e+00	-5.68475e-01
8.44930e-01	0.00000e+00	-5.68480e-01
8.45030e-01	0.00000e+00	-5.68485e-01
8.45130e-01	0.00000e+00	-5.68490e-01
8.45230e-01	0.00000e+00	-5.68495e-01
8.45330e-01	0.00000e+00	-5.68500e-01
8.45430e-01	0.00000e+00	-5.68504e-01
8.45530e-01	0.00000e+00	-5.68509e-01
8.45629e-01	0.00000e+00	-5.68514e-01
8.45729e-01	0.00000e+00	-5.68519e-01
8.45829e-01	0.00000e+00	-5.68524e-01
8.45929e-01	0.00000e+00	-5.68529e-01
8.46029e-01	0.00000e+00	-5.68533e-01
8.46129e-01	0.00000e+00	-5.68538e-01
8.46229e-01	0.00000e+00	-5.68543e-01
8.46329e-01	0.00000e+00	-5.68548e-01
8.46429e-01	0.00000e+00	-5.68552e-01
8.46529e-01	0.00000e+00	-5.68557e-01
8.46629e-01	0.00000e+00	-5.68562e-01
8.46729e-01	0.00000e+00	-5.68567e-01
8.46829e-01	0.00000e+00	-5.68571e-01
8.46929e-01	0.00000e+00	-5.68576e-01
8.47029e-01	0.00000e+00	-5.68581e-01
8.47129e-01	0.00000e+00	-5.68586e-01
8.47228e-01	0.00000e+00	-5.68590e-01
8.47328e-01	0.00000e+00	-5.68595e-01
8.47428e-01	0.00000e+00	-5.68600e-01
8.47528e-01	0.00000e+00	-5.68604e-01
8.47628e-01	0.00000e+00	-5.68609e-01
8.47728e-01	0.00000e+00	-5.68614e-01
8.47828e-01	0.00000e+00	-5.68618e-01
8.47928e-01	0.00000e+00	-5.68623e-01
8.48028e-01	0.00000e+00	-5.68628e-01
8.48128e-01	0.00000e+00	-5.68632e-01
8.48228e-01	0.00000e+00	-5.68637e-01
8.48328e-01	0.00000e+00	-5.68641e-01
8.48428e-01	0.00000e+00	-5.68646e-01
8.48528e-01	0.00000e+00	-5.68650e-01
8.48628e-01	0.00000e+00	-5.68655e-01
8.48727e-01	0.00000e+00	-5.68659e-01
8.48827e-01	0.00000e+00	-5.68664e-01
8.48927e-01	0.00000e+00	-5.68668e-01
8.49027e-01	0.00000e+00	-5.68673e-01
8.49127e-01	0.00000e+00	-5.68677e-01
8.49227e-01	0.00000e+00	-5.68682e-01
8.49327e-01	0.00000e+00	-5.68686e-01
8.49427e-01	0.00000e+00	-5.68691e-01
8.49527e-01	0.00000e+00	-5.68695e-01
8.49627e-01	0.00000e+00	-5.68699e-01
8.49727e-01	0.00000e+00	-5.68704e-01
8.49827e-01	0.00000e+00	-5.68708e-01
8.49927e-01	0.00000e+00	-5.68713e-01
8.50027e-01	0.00000e+00	-5.68717e-01
8.50127e-01	0.00000e+00	-5.68721e-01
8.50227e-01	0.00000e+00	-5.68726e-01
8.50326e-01	0.00000e+00	-5.68730e-01
8.50426e-01	0.00000e+00	-5.68734e-01
8.50526e-01	0.00000e+00	-5.68738e-01
8.50626e-01	0.00000e+00	-5.68743e-01
8.50726e-01	0.00000e+00	-5.68747e-01
8.50826e-01	0.00000e+00	-5.68751e-01
8.50926e-01	0.00000e+00	-5.68755e-01
8.51026e-01	0.00000e+00	-5.68759e-01
8.51126e-01	0.00000e+00	-5.68763e-01
8.51226e-01	0.00000e+00	-5.68768e-01
8.51326e-01	0.00000e+00	-5.68772e-01
8.51426e-01	0.00000e+00	-5.68776e-01
8.51526e-01	0.00000e+00	-5.68780e-01
8.51626e-01	0.00000e+00	-5.68784e-01
8.51726e-01	0.00000e+00	-5.68788e-01
8.51826e-01	0.00000e+00	-5.68792e-01
8.51925e-01	0.00000e+00	-5.68796e-01
8.52025e-01	0.00000e+00	-5.68800e-01
8.52125e-01	0.00000e+00	-5.68804e-01
8.52225e-01	0.00000e+00	-5.68807e-01
8.52325e-01	0.00000e+00	-5.68811e-01
8.52425e-01	0.00000e+00	-5.68815e-01
8.52525e-01	0.00000e+00	-5.68819e-01
8.52625e-01	0.00000e+00	-5.68823e-01
8.52725e-01	0.00000e+00	-5.68827e-01
8.52825e-01	0.00000e+00	-5.68830e-01
8.52925e-01	0.00000e+00	-5.68834e-01
8.53025e-01	0.00000e+00	-5.68838e-01
8.53125e-01	0.00000e+00	-5.68842e-01
8.53225e-01	0.00000e+00	-5.68845e-01
8.53325e-01	0.00000e+00	-5.68849e-01
8.53424e-01	0.00000e+00	-5.68852e-01
8.53524e-01	0.00000e+00	-5.68856e-01
8.53624e-01	0.00000e+00	-5.68860e-01
8.53724e-01	0.00000e+00	-5.68863e-01
8.53824e-01	0.00000e+00	-5.68867e-01
8.53924e-01	0.00000e+00	-5.68870e-01
8.54024e-01	0.00000e+00	-5.68873e-01
8.54124e-01	0.00000e+00	-5.68877e-01
8.54224e-01	0.00000e+00	-5.68880e-01
8.54324e-01	0.00000e+00	-5.68884e-01
8.54424e-01	0.00000e+00	-5.68887e-01
8.54524e-01	0.00000e+00	-5.68890e-01
8.54624e-01	0.00000e+00	-5.68893e-01
8.54724e-01	0.00000e+00	-5.68897e-01
8.54824e-01	0.00000e+00	-5.68900e-01
8.54924e-01	0.00000e+00	-5.68903e-01
8.55023e-01	0.00000e+00	-5.68906e-01
8.55123e-01	0.00000e+00	-5.68909e-01
8.55223e-01	0.00000e+00	-5.68912e-01
8.55323e-01	0.00000e+00	-5.68915e-01
8.55423e-01	0.00000e+00	-5.68918e-01
8.55523e-01	0.00000e+00	-5.68921e-01
8.55623e-01	0.00000e+00	-5.68924e-01
8.55723e-01	0.00000e+00	-5.68927e-01
8.55823e-01	0.00000e+00	-5.68929e-01
8.55923e-01	0.00000e+00	-5.68932e-01
8.56023e-01	0.00000e+00	-5.68935e-01
8.56123e-01	0.00000e+00	-5.68938e-01
8.56223e-01	0.00000e+00	-5.68940e-01
8.56323e-01	0.00000e+00	-5.68943e-01
8.56423e-01	0.00000e+00	-5.68945e-01
8.56523e-01	0.00000e+00	-5.68948e-01
8.56622e-01	0.00000e+00	-5.68950e-01
8.56722e-01	0.00000e+00	-5.68953e-01
8.56822e-01	0.00000e+00	-5.68955e-01
8.56922e-01	0.00000e+00	-5.68958e-01
8.57022e-01	0.00000e+00	-5.68960e-01
8.57122e-01	0.00000e+00	-5.68962e-01
8.57222e-01	0.00000e+00	-5.68964e-01
8.57322e-01	0.00000e+00	-5.68967e-01
8.57422e-01	0.00000e+00	-5.68969e-01
8.57522e-01	0.00000e+00	-5.68971e-01
8.57622e-01	0.00000e+00	-5.68973e-01
8.57722e-01	0.00000e+00	-5.68975e-01
8.57822e-01	0.00000e+00	-5.68977e-01
8.57922e-01	0.00000e+00	-5.68978e-01
8.58022e-01	0.00000e+00	-5.68980e-01
8.58121e-01	0.00000e+00	-5.68982e-01
8.58221e-01	0.00000e+00	-5.68984e-01
8.58321e-01	0.00000e+00	-5.68985e-01
8.58421e-01	0.00000e+00	-5.68987e-01
8.58521e-01	0.00000e+00	-5.68988e-01
8.58621e-01	0.00000e+00	-5.68990e-01
8.58721e-01	0.00000e+00	-5.68991e-01
8.58821e-01	0.00000e+00	-5.68993e-01
8.58921e-01	0.00000e+00	-5.68994e-01
8.59021e-01	0.00000e+00	-5.68995e-01
8.59121e-01	0.00000e+00	-5.68996e-01
8.59221e-01	0.00000e+00	-5.68997e-01
8.59321e-01	0.00000e+00	-5.68998e-01
8.59421e-01	0.00000e+00	-5.68999e-01
8.59521e-01	0.00000e+00	-5.69000e-01
8.59621e-01	0.00000e+00	-5.69001e-01
8.59720e-01	0.00000e+00	-5.69002e-01
8.59820e-01	0.00000e+00	-5.69002e-01
8.59920e-01	0.00000e+00	-5.69003e-01
8.60020e-01	0.00000e+00	-5.69003e-01
8.60120e-01	0.00000e+00	-5.69004e-01
8.60220e-01	0.00000e+00	-5.69004e-01
8.60320e-01	0.00000e+00	-5.69005e-01
8.60420e-01	0.00000e+00	-5.69005e-01
8.60520e-01	0.00000e+00	-5.69005e-01
8.60620e-01	0.00000e+00	-5.69005e-01
8.60720e-01	0.00000e+00	-5.69005e-01
8.60820e-01	0.00000e+00	-5.69005e-01
8.60920e-01	0.00000e+00	-5.69005e-01
8.61020e-01	0.00000e+00	-5.69005e-01
8.61120e-01	0.00000e+00	-5.69004e-01
8.61220e-01	0.00000e+00	-5.69004e-01
8.61319e-01	0.00000e+00	-5.69003e-01
8.61419e-01	0.00000e+00	-5.69003e-01
8.61519e-01	0.00000e+00	-5.69002e-01
8.61619e-01	0.00000e+00	-5.69001e-01
8.61719e-01	0.00000e+00	-5.69001e-01
8.61819e-01	0.00000e+00	-5.69000e-01
8.61919e-01	0.00000e+00	-5.68999e-01
8.62019e-01	0.00000e+00	-5.68998e-01
8.62119e-01	0.00000e+00	-5.68996e-01
8.62219e-01	0.00000e+00	-5.68995e-01
8.62319e-01	0.00000e+00	-5.68994e-01
8.62419e-01	0.00000e+00	-5.68992e-01
8.62519e-01	0.00000e+00	-5.68990e-01
8.62619e-01	0.00000e+00	-5.68989e-01
8.62719e-01	0.00000e+00	-5.68987e-01
8.62818e-01	0.00000e+00	-5.68985e-01
8.62918e-01	0.00000e+00	-5.68983e-01
8.63018e-01	0.00000e+00	-5.68981e-01
8.63118e-01	0.00000e+00	-5.68978e-01
8.63218e-01	0.00000e+00	-5.68976e-01
8.63318e-01	0.00000e+00	-5.68973e-01
8.63418e-01	0.00000e+00	-5.68971e-01
8.63518e-01	0.00000e+00	-5.68968e-01
8.63618e-01	0.00000e+00	-5.68965e-01
8.63718e-01	0.00000e+00	-5.68962e-01
8.63818e-01	0.00000e+00	-5.68959e-01
8.63918e-01	0.00000e+00	-5.68956e-01
8.64018e-01	0.00000e+00	-5.68952e-01
8.64118e-01	0.00000e+00	-5.68949e-01
8.64218e-01	0.00000e+00	-5.68945e-01
8.64318e-01	0.00000e+00	-5.68942e-01
8.64417e-01	0.00000e+00	-5.68938e-01
8.64517e-01	0.00000e+00	-5.68934e-01
8.64617e-01	0.00000e+00	-5.68929e-01
8.64717e-01	0.00000e+00	-5.68925e-01
8.64817e-01	0.00000e+00	-5.68921e-01
8.64917e-01	0.00000e+00	-5.68916e-01
8.65017e-01	0.00000e+00	-5.68911e-01
8.65117e-01	0.00000e+00	-5.68906e-01
8.65217e-01	0.00000e+00	-5.68901e-01
8.65317e-01	0.00000e+00	-5.68896e-01
8.65417e-01	0.00000e+00	-5.68891e-01
8.65517e-01	0.00000e+00	-5.68885e-01
8.65617e-01	0.00000e+00	-5.68879e-01
8.65717e-01	0.00000e+00	-5.68874e-01
8.65817e-01	0.00000e+00	-5.68868e-01
8.65917e-01	0.00000e+00	-5.68861e-01
8.66016e-01	0.00000e+00	-5.68855e-01
8.66116e-01	0.00000e+00	-5.68849e-01
8.66216e-01	0.00000e+00	-5.68842e-01
8.66316e-01	0.00000e+00	-5.68835e-01
8.66416e-01	0.00000e+00	-5.68828e-01
8.66516e-01	0.00000e+00	-5.68821e-01
8.66616e-01	0.00000e+00	-5.68813e-01
8.66716e-01	0.00000e+00	-5.68806e-01
8.66816e-01	0.00000e+00	-5.68798e-01
8.66916e-01	0.00000e+00	-5.68790e-01
8.67016e-01	0.00000e+00	-5.68782e-01
8.67116e-01	0.00000e+00	-5.68773e-01
8.67216e-01	0.00000e+00	-5.68765e-01
8.67316e-01	0.00000e+00	-5.68756e-01
8.67416e-01	0.00000e+00	-5.68747e-01
8.67515e-01	0.00000e+00	-5.68737e-01
8.67615e-01	0.00000e+00	-5.68728e-01
8.67715e-01	0.00000e+00	-5.68718e-01
8.67815e-01	0.00000e+00	-5.68708e-01
8.67915e-01	0.00000e+00	-5.68698e-01
8.68015e-01	0.00000e+00	-5.68688e-01
8.68115e-01	0.00000e+00	-5.68677e-01
8.68215e-01	0.00000e+00	-5.68667e-01
8.68315e-01	0.00000e+00	-5.68656e-01
8.68415e-01	0.00000e+00	-5.68644e-01
8.68515e-01	0.00000e+00	-5.68633e-01
8.68615e-01	0.00000e+00	-5.68621e-01
8.68715e-01	0.00000e+00	-5.68609e-01
8.68815e-01	0.00000e+00	-5.68597e-01
8.68915e-01	0.00000e+00	-5.68584e-01
8.69015e-01	0.00000e+00	-5.68571e-01
8.69114e-01	0.00000e+00	-5.68558e-01
8.69214e-01	0.00000e+00	-5.68545e-01
8.69314e-01	0.00000e+00	-5.68531e-01
8.69414e-01	0.00000e+00	-5.68517e-01
8.69514e-01	0.00000e+00	-5.68503e-01
8.69614e-01	0.00000e+00	-5.68489e-01
8.69714e-01	0.00000e+00	-5.68474e-01
8.69814e-01	0.00000e+00	-5.68459e-01
8.69914e-01	0.00000e+00	-5.68443e-01
8.70014e-01	0.00000e+00	-5.68428e-01
8.70114e-01	0.00000e+00	-5.68412e-01
8.70214e-01	0.00000e+00	-5.68395e-01
8.70314e-01	0.00000e+00	-5.68379e-01
8.70414e-01	0.00000e+00	-5.68362e-01
8.70514e-01	0.00000e+00	-5.68345e-01
8.70614e-01	0.00000e+00	-5.68327e-01
8.70713e-01	0.00000e+00	-5.68309e-01
8.70813e-01	0.00000e+00	-5.68291e-01
8.70913e-01	0.00000e+00	-5.68272e-01
8.71013e-01	0.00000e+00	-5.68253e-01
8.71113e-01	0.00000e+00	-5.68234e-01
8.71213e-01	0.00000e+00	-5.68214e-01
8.71313e-01	0.00000e+00	-5.68194e-01
8.71413e-01	0.00000e+00	-5.68174e-01
8.71513e-01	0.00000e+00	-5.68153e-01
8.71613e-01	0.00000e+00	-5.68132e-01
8.71713e-01	0.00000e+00	-5.68110e-01
8.71813e-01	0.00000e+00	-5.68088e-01
8.71913e-01	0.00000e+00	-5.68066e-01
8.72013e-01	0.00000e+00	-5.68043e-01
8.72113e-01	0.00000e+00	-5.68020e-01
8.72212e-01	0.00000e+00	-5.67996e-01
8.72312e-01	0.00000e+00	-5.67972e-01
8.72412e-01	0.00000e+00	-5.67947e-01
8.72512e-01	0.00000e+00	-5.67922e-01
8.72612e-01	0.00000e+00	-5.67897e-01
8.72712e-01	0.00000e+00	-5.67871e-01
8.72812e-01	0.00000e+00	-5.67845e-01
8.72912e-01	0.00000e+00	-5.67818e-01
8.73012e-01	0.00000e+00	-5.67791e-01
8.73112e-01	0.00000e+00	-5.67763e-01
8.73212e-01	0.00000e+00	-5.67735e-01
8.73312e-01	0.00000e+00	-5.67706e-01
8.73412e-01	0.00000e+00	-5.67677e-01
8.73512e-01	0.00000e+00	-5.67647e-01
8.73612e-01	0.00000e+00	-5.67617e-01
8.73712e-01	0.00000e+00	-5.67587e-01
8.73811e-01	0.00000e+00	-5.67555e-01
8.73911e-01	0.00000e+00	-5.67524e-01
8.74011e-01	0.00000e+00	-5.67491e-01
8.74111e-01	0.00000e+00	-5.67459e-01
8.74211e-01	0.00000e+00	-5.67425e-01
8.74311e-01	0.00000e+00	-5.67391e-01
8.74411e-01	0.00000e+00	-5.67357e-01
8.74511e-01	0.00000e+00	-5.67321e-01
8.74611e-01	0.00000e+00	-5.67286e-01
8.74711e-01	0.00000e+00	-5.67249e-01
8.74811e-01	0.00000e+00	-5.67212e-01
8.74911e-01	0.00000e+00	-5.67175e-01
8.75011e-01	0.00000e+00	-5.67137e-01
8.75111e-01	0.00000e+00	-5.67098e-01
8.75211e-01	0.00000e+00	-5.67058e-01
8.75311e-01	0.00000e+00	-5.67018e-01
8.75410e-01	0.00000e+00	-5.66977e-01
8.75510e-01	0.00000e+00	-5.66936e-01
8.75610e-01	0.00000e+00	-5.66894e-01
8.75710e-01	0.00000e+00	-5.66851e-01
8.75810e-01	0.00000e+00	-5.66807e-01
8.75910e-01	0.00000e+00	-5.66763e-01
8.76010e-01	0.00000e+00	-5.66718e-01
8.76110e-01	0.00000e+00	-5.66672e-01
8.76210e-01	0.00000e+00	-5.66626e-01
8.76310e-01	0.00000e+00	-5.66579e-01
8.76410e-01	0.00000e+00	-5.66531e-01
8.76510e-01	0.00000e+00	-5.66482e-01
8.76610e-01	0.00000e+00	-5.66432e-01
8.76710e-01	0.00000e+00	-5.66382e-01
8.76810e-01	0.00000e+00	-5.66331e-01
8.76909e-01	0.00000e+00	-5.66279e-01
8.77009e-01	0.00000e+00	-5.66226e-01
8.77109e-01	0.00000e+00	-5.66172e-01
8.77209e-01	0.00000e+00	-5.66118e-01
8.77309e-01	0.00000e+00	-5.66062e-01
8.77409e-01	0.00000e+00	-5.66006e-01
8.77509e-01	0.00000e+00	-5.65949e-01
8.77609e-01	0.00000e+00	-5.65891e-01
8.77709e-01	0.00000e+00	-5.65832e-01
8.77809e-01	0.00000e+00	-5.65772e-01
8.77909e-01	0.00000e+00	-5.65711e-01
8.78009e-01	0.00000e+00	-5.65649e-01
8.78109e-01	0.00000e+00	-5.65586e-01
8.78209e-01	0.00000e+00	-5.65522e-01
8.78309e-01	0.00000e+00	-5.65458e-01
8.78409e-01	0.00000e+00	-5.65392e-01
8.78508e-01	0.00000e+00	-5.65325e-01
8.78608e-01	0.00000e+00	-5.65257e-01
8.78708e-01	0.00000e+00	-5.65188e-01
8.78808e-01	0.00000e+00	-5.65118e-01
8.78908e-01	0.00000e+00	-5.65047e-01
8.79008e-01	0.00000e+00	-5.64975e-01
8.79108e-01	0.00000e+00	-5.64901e-01
8.79208e-01	0.00000e+00	-5.64827e-01
8.79308e-01	0.00000e+00	-5.64751e-01
8.79408e-01	0.00000e+00	-5.64675e-01
8.79508e-01	0.00000e+00	-5.64597e-01
8.79608e-01	0.00000e+00	-5.64517e-01
8.79708e-01	0.00000e+00	-5.64437e-01
8.79808e-01	0.00000e+00	-5.64355e-01
8.79908e-01	0.00000e+00	-5.64272e-01
8.80008e-01	0.00000e+00	-5.64188e-01
8.80107e-01	0.00000e+00	-5.64103e-01
8.80207e-01	0.00000e+00	-5.64016e-01
8.80307e-01	0.00000e+00	-5.63928e-01
8.80407e-01	0.00000e+00	-5.63838e-01
8.80507e-01	0.00000e+00	-5.63747e-01
8.80607e-01	0.00000e+00	-5.63655e-01
8.80707e-01	0.00000e+00	-5.63562e-01
8.80807e-01	0.00000e+00	-5.63467e-01
8.80907e-01	0.00000e+00	-5.63370e-01
8.81007e-01	0.00000e+00	-5.63272e-01
8.81107e-01	0.00000e+00	-5.63173e-01
8.81207e-01	0.00000e+00	-5.63072e-01
8.81307e-01	0.00000e+00	-5.62970e-01
8.81407e-01	0.00000e+00	-5.62866e-01
8.81507e-01	0.00000e+00	-5.62760e-01
8.81606e-01	0.00000e+00	-5.62653e-01
8.81706e-01	0.00000e+00	-5.62545e-01
8.81806e-01	0.00000e+00	-5.62435e-01
8.81906e-01	0.00000e+00	-5.62323e-01
8.82006e-01	0.00000e+00	-5.62209e-01
8.82106e-01	0.00000e+00	-5.62094e-01
8.82206e-01	0.00000e+00	-5.61977e-01
8.82306e-01	0.00000e+00	-5.61858e-01
8.82406e-01	0.00000e+00	-5.61738e-01
8.82506e-01	0.00000e+00	-5.61616e-01
8.82606e-01	0.00000e+00	-5.61492e-01
8.82706e-01	0.00000e+00	-5.61366e-01
8.82806e-01	0.00000e+00	-5.61238e-01
8.82906e-01	0.00000e+00	-5.61108e-01
8.83006e-01	0.00000e+00	-5.60977e-01
8.83106e-01	0.00000e+00	-5.60844e-01
8.83205e-01	0.00000e+00	-5.60708e-01
8.83305e-01	0.00000e+00	-5.60571e-01
8.83405e-01	0.00000e+00	-5.60432e-01
8.83505e-01	0.00000e+00	-5.60290e-01
8.83605e-01	0.00000e+00	-5.60147e-01
8.83705e-01	0.00000e+00	-5.60001e-01
8.83805e-01	0.00000e+00	-5.59853e-01
8.83905e-01	0.00000e+00	-5.59704e-01
8.84005e-01	0.00000e+00	-5.59552e-01
8.84105e-01	0.00000e+00	-5.59398e-01
8.84205e-01	0.00000e+00	-5.59241e-01
8.84305e-01	0.00000e+00	-5.59082e-01
8.84405e-01	0.00000e+00	-5.58922e-01
8.84505e-01	0.00000e+00	-5.58758e-01
8.84605e-01	0.00000e+00	-5.58593e-01
8.84705e-01	0.00000e+00	-5.58425e-01
8.84804e-01	0.00000e+00	-5.58254e-01
8.84904e-01	0.00000e+00	-5.58082e-01
8.85004e-01	0.00000e+00	-5.57906e-01
8.85104e-01	0.00000e+00	-5.57729e-01
8.85204e-01	0.00000e+00	-5.57548e-01
8.85304e-01	0.00000e+00	-5.57366e-01
8.85404e-01	0.00000e+00	-5.57180e-01
8.85504e-01	0.00000e+00	-5.56993e-01
8.85604e-01	0.00000e+00	-5.56802e-01
8.85704e-01	0.00000e+00	-5.56609e-01
8.85804e-01	0.00000e+00	-5.56413e-01
8.85904e-01	0.00000e+00	-5.56214e-01
8.86004e-01	0.00000e+00	-5.56013e-01
8.86104e-01	0.00000e+00	-5.55809e-01
8.86204e-01	0.00000e+00	-5.55602e-01
8.86303e-01	0.00000e+00	-5.55392e-01
8.86403e-01	0.00000e+00	-5.55179e-01
8.86503e-01	0.00000e+00	-5.54963e-01
8.86603e-01	0.00000e+00	-5.54744e-01
8.86703e-01	0.00000e+00	-5.54523e-01
8.86803e-01	0.00000e+00	-5.54298e-01
8.86903e-01	0.00000e+00	-5.54070e-01
8.87003e-01	0.00000e+00	-5.53839e-01
8.87103e-01	0.00000e+00	-5.53605e-01
8.87203e-01	0.00000e+00	-5.53367e-01
8.87303e-01	0.00000e+00	-5.53127e-01
8.87403e-01	0.00000e+00	-5.52883e-01
8.87503e-01	0.00000e+00	-5.52636e-01
8.87603e-01	0.00000e+00	-5.52385e-01
8.87703e-01	0.00000e+00	-5.52131e-01
8.87803e-01	0.00000e+00	-5.51874e-01
8.87902e-01	0.00000e+00	-5.51613e-01
8.88002e-01	0.00000e+00	-5.51349e-01
8.88102e-01	0.00000e+00	-5.51081e-01
8.88202e-01	0.00000e+00	-5.50810e-01
8.88302e-01	0.00000e+00	-5.50535e-01
8.88402e-01	0.00000e+00	-5.50257e-01
8.88502e-01	0.00000e+00	-5.49974e-01
8.88602e-01	0.00000e+00	-5.49688e-01
8.88702e-01	0.00000e+00	-5.49399e-01
8.88802e-01	0.00000e+00	-5.49105e-01
8.88902e-01	0.00000e+00	-5.48808e-01
8.89002e-01	0.00000e+00	-5.48507e-01
8.89102e-01	0.00000e+00	-5.48201e-01
8.89202e-01	0.00000e+00	-5.47892e-01
8.89302e-01	0.00000e+00	-5.47579e-01
8.89402e-01	0.00000e+00	-5.47262e-01
8.89501e-01	0.00000e+00	-5.46941e-01
8.89601e-01	0.00000e+00	-5.46616e-01
8.89701e-01	0.00000e+00	-5.46286e-01
8.89801e-01	0.00000e+00	-5.45953e-01
8.89901e-01	0.00000e+00	-5.45615e-01
8.90001e-01	0.00000e+00	-5.45273e-01
8.90101e-01	0.00000e+00	-5.44926e-01
8.90201e-01	0.00000e+00	-5.44576e-01
8.90301e-01	0.00000e+00	-5.44221e-01
8.90401e-01	0.00000e+00	-5.43861e-01
8.90501e-01	0.00000e+00	-5.43497e-01
8.90601e-01	0.00000e+00	-5.43129e-01
8.90701e-01	0.00000e+00	-5.42756e-01
8.90801e-01	0.00000e+00	-5.42378e-01
8.90901e-01	0.00000e+00	-5.41996e-01
8.91000e-01	0.00000e+00	-5.41609e-01
8.91100e-01	0.00000e+00	-5.41217e-01
8.91200e-01	0.00000e+00	-5.40820e-01
8.91300e-01	0.00000e+00	-5.40419e-01
8.91400e-01	0.00000e+00	-5.40013e-01
8.91500e-01	0.00000e+00	-5.39602e-01
8.91600e-01	0.00000e+00	-5.39186e-01
8.91700e-01	0.00000e+00	-5.38765e-01
8.91800e-01	0.00000e+00	-5.38339e-01
8.91900e-01	0.00000e+00	-5.37908e-01
8.92000e-01	0.00000e+00	-5.37472e-01
8.92100e-01	0.00000e+00	-5.37031e-01
8.92200e-01	0.00000e+00	-5.36584e-01
8.92300e-01	0.00000e+00	-5.36133e-01
8.92400e-01	0.00000e+00	-5.35676e-01
8.92500e-01	0.00000e+00	-5.35214e-01
8.92599e-01	0.00000e+00	-5.34747e-01
8.92699e-01	0.00000e+00	-5.34274e-01
