# z [mm] 	 bx [T] 	 by [T]
8.54604e-01	0.00000e+00	9.41659e-04
8.54654e-01	0.00000e+00	9.41530e-04
8.54704e-01	0.00000e+00	9.41401e-04
8.54754e-01	0.00000e+00	9.41272e-04
8.54804e-01	0.00000e+00	9.41143e-04
8.54854e-01	0.00000e+00	9.41014e-04
8.54904e-01	0.00000e+00	9.40885e-04
8.54954e-01	0.00000e+00	9.40756e-04
8.55004e-01	0.00000e+00	9.40627e-04
8.55054e-01	0.00000e+00	9.40498e-04
8.55104e-01	0.00000e+00	9.40369e-04
8.55154e-01	0.00000e+00	9.40240e-04
8.55204e-01	0.00000e+00	9.40111e-04
8.55254e-01	0.00000e+00	9.39982e-04
8.55304e-01	0.00000e+00	9.39853e-04
8.55354e-01	0.00000e+00	9.39724e-04
8.55404e-01	0.00000e+00	9.39596e-04
8.55454e-01	0.00000e+00	9.39467e-04
8.55504e-01	0.00000e+00	9.39338e-04
8.55554e-01	0.00000e+00	9.39209e-04
8.55603e-01	0.00000e+00	9.39080e-04
8.55653e-01	0.00000e+00	9.38952e-04
8.55703e-01	0.00000e+00	9.38823e-04
8.55753e-01	0.00000e+00	9.38694e-04
8.55803e-01	0.00000e+00	9.38565e-04
8.55853e-01	0.00000e+00	9.38437e-04
8.55903e-01	0.00000e+00	9.38308e-04
8.55953e-01	0.00000e+00	9.38179e-04
8.56003e-01	0.00000e+00	9.38051e-04
8.56053e-01	0.00000e+00	9.37922e-04
8.56103e-01	0.00000e+00	9.37793e-04
8.56153e-01	0.00000e+00	9.37665e-04
8.56203e-01	0.00000e+00	9.37536e-04
8.56253e-01	0.00000e+00	9.37408e-04
8.56303e-01	0.00000e+00	9.37279e-04
8.56353e-01	0.00000e+00	9.37150e-04
8.56403e-01	0.00000e+00	9.37022e-04
8.56453e-01	0.00000e+00	9.36893e-04
8.56503e-01	0.00000e+00	9.36765e-04
8.56553e-01	0.00000e+00	9.36636e-04
8.56603e-01	0.00000e+00	9.36508e-04
8.56653e-01	0.00000e+00	9.36379e-04
8.56703e-01	0.00000e+00	9.36251e-04
8.56753e-01	0.00000e+00	9.36122e-04
8.56803e-01	0.00000e+00	9.35994e-04
8.56853e-01	0.00000e+00	9.35866e-04
8.56903e-01	0.00000e+00	9.35737e-04
8.56953e-01	0.00000e+00	9.35609e-04
8.57002e-01	0.00000e+00	9.35480e-04
8.57052e-01	0.00000e+00	9.35352e-04
8.57102e-01	0.00000e+00	9.35224e-04
8.57152e-01	0.00000e+00	9.35095e-04
8.57202e-01	0.00000e+00	9.34967e-04
8.57252e-01	0.00000e+00	9.34839e-04
8.57302e-01	0.00000e+00	9.34711e-04
8.57352e-01	0.00000e+00	9.34582e-04
8.57402e-01	0.00000e+00	9.34454e-04
8.57452e-01	0.00000e+00	9.34326e-04
8.57502e-01	0.00000e+00	9.34198e-04
8.57552e-01	0.00000e+00	9.34069e-04
8.57602e-01	0.00000e+00	9.33941e-04
8.57652e-01	0.00000e+00	9.33813e-04
8.57702e-01	0.00000e+00	9.33685e-04
8.57752e-01	0.00000e+00	9.33557e-04
8.57802e-01	0.00000e+00	9.33429e-04
8.57852e-01	0.00000e+00	9.33301e-04
8.57902e-01	0.00000e+00	9.33173e-04
8.57952e-01	0.00000e+00	9.33044e-04
8.58002e-01	0.00000e+00	9.32916e-04
8.58052e-01	0.00000e+00	9.32788e-04
8.58102e-01	0.00000e+00	9.32660e-04
8.58152e-01	0.00000e+00	9.32532e-04
8.58202e-01	0.00000e+00	9.32404e-04
8.58252e-01	0.00000e+00	9.32276e-04
8.58302e-01	0.00000e+00	9.32148e-04
8.58352e-01	0.00000e+00	9.32020e-04
8.58402e-01	0.00000e+00	9.31893e-04
8.58451e-01	0.00000e+00	9.31765e-04
8.58501e-01	0.00000e+00	9.31637e-04
8.58551e-01	0.00000e+00	9.31509e-04
8.58601e-01	0.00000e+00	9.31381e-04
8.58651e-01	0.00000e+00	9.31253e-04
8.58701e-01	0.00000e+00	9.31125e-04
8.58751e-01	0.00000e+00	9.30997e-04
8.58801e-01	0.00000e+00	9.30869e-04
8.58851e-01	0.00000e+00	9.30742e-04
8.58901e-01	0.00000e+00	9.30614e-04
8.58951e-01	0.00000e+00	9.30486e-04
8.59001e-01	0.00000e+00	9.30358e-04
8.59051e-01	0.00000e+00	9.30230e-04
8.59101e-01	0.00000e+00	9.30103e-04
8.59151e-01	0.00000e+00	9.29975e-04
8.59201e-01	0.00000e+00	9.29847e-04
8.59251e-01	0.00000e+00	9.29719e-04
8.59301e-01	0.00000e+00	9.29591e-04
8.59351e-01	0.00000e+00	9.29464e-04
8.59401e-01	0.00000e+00	9.29336e-04
8.59451e-01	0.00000e+00	9.29208e-04
8.59501e-01	0.00000e+00	9.29081e-04
8.59551e-01	0.00000e+00	9.28953e-04
8.59601e-01	0.00000e+00	9.28825e-04
8.59651e-01	0.00000e+00	9.28698e-04
8.59701e-01	0.00000e+00	9.28570e-04
8.59751e-01	0.00000e+00	9.28442e-04
8.59801e-01	0.00000e+00	9.28315e-04
8.59850e-01	0.00000e+00	9.28187e-04
8.59900e-01	0.00000e+00	9.28060e-04
8.59950e-01	0.00000e+00	9.27932e-04
8.60000e-01	0.00000e+00	9.27805e-04
8.60050e-01	0.00000e+00	9.27678e-04
8.60100e-01	0.00000e+00	9.27550e-04
8.60150e-01	0.00000e+00	9.27423e-04
8.60200e-01	0.00000e+00	9.27295e-04
8.60250e-01	0.00000e+00	9.27168e-04
8.60300e-01	0.00000e+00	9.27041e-04
8.60350e-01	0.00000e+00	9.26914e-04
8.60400e-01	0.00000e+00	9.26786e-04
8.60450e-01	0.00000e+00	9.26659e-04
8.60500e-01	0.00000e+00	9.26532e-04
8.60550e-01	0.00000e+00	9.26405e-04
8.60600e-01	0.00000e+00	9.26277e-04
8.60650e-01	0.00000e+00	9.26150e-04
8.60700e-01	0.00000e+00	9.26023e-04
8.60750e-01	0.00000e+00	9.25896e-04
8.60800e-01	0.00000e+00	9.25769e-04
8.60850e-01	0.00000e+00	9.25642e-04
8.60900e-01	0.00000e+00	9.25514e-04
8.60950e-01	0.00000e+00	9.25387e-04
8.61000e-01	0.00000e+00	9.25260e-04
8.61050e-01	0.00000e+00	9.25133e-04
8.61100e-01	0.00000e+00	9.25006e-04
8.61150e-01	0.00000e+00	9.24879e-04
8.61200e-01	0.00000e+00	9.24751e-04
8.61249e-01	0.00000e+00	9.24624e-04
8.61299e-01	0.00000e+00	9.24497e-04
8.61349e-01	0.00000e+00	9.24370e-04
8.61399e-01	0.00000e+00	9.24243e-04
8.61449e-01	0.00000e+00	9.24116e-04
8.61499e-01	0.00000e+00	9.23989e-04
8.61549e-01	0.00000e+00	9.23861e-04
8.61599e-01	0.00000e+00	9.23734e-04
8.61649e-01	0.00000e+00	9.23607e-04
8.61699e-01	0.00000e+00	9.23480e-04
8.61749e-01	0.00000e+00	9.23353e-04
8.61799e-01	0.00000e+00	9.23226e-04
8.61849e-01	0.00000e+00	9.23099e-04
8.61899e-01	0.00000e+00	9.22972e-04
8.61949e-01	0.00000e+00	9.22845e-04
8.61999e-01	0.00000e+00	9.22718e-04
8.62049e-01	0.00000e+00	9.22592e-04
8.62099e-01	0.00000e+00	9.22465e-04
8.62149e-01	0.00000e+00	9.22338e-04
8.62199e-01	0.00000e+00	9.22211e-04
8.62249e-01	0.00000e+00	9.22085e-04
8.62299e-01	0.00000e+00	9.21958e-04
8.62349e-01	0.00000e+00	9.21831e-04
8.62399e-01	0.00000e+00	9.21705e-04
8.62449e-01	0.00000e+00	9.21578e-04
8.62499e-01	0.00000e+00	9.21451e-04
8.62549e-01	0.00000e+00	9.21325e-04
8.62599e-01	0.00000e+00	9.21198e-04
8.62649e-01	0.00000e+00	9.21072e-04
8.62698e-01	0.00000e+00	9.20945e-04
8.62748e-01	0.00000e+00	9.20819e-04
8.62798e-01	0.00000e+00	9.20692e-04
8.62848e-01	0.00000e+00	9.20566e-04
8.62898e-01	0.00000e+00	9.20439e-04
8.62948e-01	0.00000e+00	9.20313e-04
8.62998e-01	0.00000e+00	9.20187e-04
8.63048e-01	0.00000e+00	9.20060e-04
8.63098e-01	0.00000e+00	9.19934e-04
8.63148e-01	0.00000e+00	9.19808e-04
8.63198e-01	0.00000e+00	9.19681e-04
8.63248e-01	0.00000e+00	9.19555e-04
8.63298e-01	0.00000e+00	9.19429e-04
8.63348e-01	0.00000e+00	9.19302e-04
8.63398e-01	0.00000e+00	9.19176e-04
8.63448e-01	0.00000e+00	9.19050e-04
8.63498e-01	0.00000e+00	9.18923e-04
8.63548e-01	0.00000e+00	9.18797e-04
8.63598e-01	0.00000e+00	9.18671e-04
8.63648e-01	0.00000e+00	9.18545e-04
8.63698e-01	0.00000e+00	9.18418e-04
8.63748e-01	0.00000e+00	9.18292e-04
8.63798e-01	0.00000e+00	9.18166e-04
8.63848e-01	0.00000e+00	9.18040e-04
8.63898e-01	0.00000e+00	9.17914e-04
8.63948e-01	0.00000e+00	9.17787e-04
8.63998e-01	0.00000e+00	9.17661e-04
8.64048e-01	0.00000e+00	9.17535e-04
8.64097e-01	0.00000e+00	9.17409e-04
8.64147e-01	0.00000e+00	9.17283e-04
8.64197e-01	0.00000e+00	9.17157e-04
8.64247e-01	0.00000e+00	9.17031e-04
8.64297e-01	0.00000e+00	9.16905e-04
8.64347e-01	0.00000e+00	9.16779e-04
8.64397e-01	0.00000e+00	9.16653e-04
8.64447e-01	0.00000e+00	9.16526e-04
8.64497e-01	0.00000e+00	9.16400e-04
8.64547e-01	0.00000e+00	9.16274e-04
8.64597e-01	0.00000e+00	9.16148e-04
8.64647e-01	0.00000e+00	9.16022e-04
8.64697e-01	0.00000e+00	9.15897e-04
8.64747e-01	0.00000e+00	9.15771e-04
8.64797e-01	0.00000e+00	9.15645e-04
8.64847e-01	0.00000e+00	9.15519e-04
8.64897e-01	0.00000e+00	9.15393e-04
8.64947e-01	0.00000e+00	9.15267e-04
8.64997e-01	0.00000e+00	9.15141e-04
8.65047e-01	0.00000e+00	9.15015e-04
8.65097e-01	0.00000e+00	9.14889e-04
8.65147e-01	0.00000e+00	9.14763e-04
8.65197e-01	0.00000e+00	9.14638e-04
8.65247e-01	0.00000e+00	9.14512e-04
8.65297e-01	0.00000e+00	9.14386e-04
8.65347e-01	0.00000e+00	9.14260e-04
8.65397e-01	0.00000e+00	9.14134e-04
8.65447e-01	0.00000e+00	9.14009e-04
8.65497e-01	0.00000e+00	9.13883e-04
8.65546e-01	0.00000e+00	9.13757e-04
8.65596e-01	0.00000e+00	9.13632e-04
8.65646e-01	0.00000e+00	9.13506e-04
8.65696e-01	0.00000e+00	9.13380e-04
8.65746e-01	0.00000e+00	9.13254e-04
8.65796e-01	0.00000e+00	9.13129e-04
8.65846e-01	0.00000e+00	9.13003e-04
8.65896e-01	0.00000e+00	9.12878e-04
8.65946e-01	0.00000e+00	9.12752e-04
8.65996e-01	0.00000e+00	9.12626e-04
8.66046e-01	0.00000e+00	9.12501e-04
8.66096e-01	0.00000e+00	9.12375e-04
8.66146e-01	0.00000e+00	9.12250e-04
8.66196e-01	0.00000e+00	9.12124e-04
8.66246e-01	0.00000e+00	9.11999e-04
8.66296e-01	0.00000e+00	9.11873e-04
8.66346e-01	0.00000e+00	9.11748e-04
8.66396e-01	0.00000e+00	9.11622e-04
8.66446e-01	0.00000e+00	9.11497e-04
8.66496e-01	0.00000e+00	9.11371e-04
8.66546e-01	0.00000e+00	9.11246e-04
8.66596e-01	0.00000e+00	9.11121e-04
8.66646e-01	0.00000e+00	9.10995e-04
8.66696e-01	0.00000e+00	9.10870e-04
8.66746e-01	0.00000e+00	9.10745e-04
8.66796e-01	0.00000e+00	9.10619e-04
8.66846e-01	0.00000e+00	9.10494e-04
8.66896e-01	0.00000e+00	9.10369e-04
8.66945e-01	0.00000e+00	9.10243e-04
8.66995e-01	0.00000e+00	9.10118e-04
8.67045e-01	0.00000e+00	9.09993e-04
8.67095e-01	0.00000e+00	9.09867e-04
8.67145e-01	0.00000e+00	9.09742e-04
8.67195e-01	0.00000e+00	9.09617e-04
8.67245e-01	0.00000e+00	9.09492e-04
8.67295e-01	0.00000e+00	9.09367e-04
8.67345e-01	0.00000e+00	9.09241e-04
8.67395e-01	0.00000e+00	9.09116e-04
8.67445e-01	0.00000e+00	9.08991e-04
8.67495e-01	0.00000e+00	9.08866e-04
8.67545e-01	0.00000e+00	9.08741e-04
8.67595e-01	0.00000e+00	9.08616e-04
8.67645e-01	0.00000e+00	9.08491e-04
8.67695e-01	0.00000e+00	9.08366e-04
8.67745e-01	0.00000e+00	9.08241e-04
8.67795e-01	0.00000e+00	9.08116e-04
8.67845e-01	0.00000e+00	9.07991e-04
8.67895e-01	0.00000e+00	9.07866e-04
8.67945e-01	0.00000e+00	9.07741e-04
8.67995e-01	0.00000e+00	9.07616e-04
8.68045e-01	0.00000e+00	9.07491e-04
8.68095e-01	0.00000e+00	9.07366e-04
8.68145e-01	0.00000e+00	9.07241e-04
8.68195e-01	0.00000e+00	9.07116e-04
8.68245e-01	0.00000e+00	9.06991e-04
8.68295e-01	0.00000e+00	9.06866e-04
8.68345e-01	0.00000e+00	9.06741e-04
8.68394e-01	0.00000e+00	9.06616e-04
8.68444e-01	0.00000e+00	9.06491e-04
8.68494e-01	0.00000e+00	9.06366e-04
8.68544e-01	0.00000e+00	9.06242e-04
8.68594e-01	0.00000e+00	9.06117e-04
8.68644e-01	0.00000e+00	9.05992e-04
8.68694e-01	0.00000e+00	9.05867e-04
8.68744e-01	0.00000e+00	9.05742e-04
8.68794e-01	0.00000e+00	9.05618e-04
8.68844e-01	0.00000e+00	9.05493e-04
8.68894e-01	0.00000e+00	9.05368e-04
8.68944e-01	0.00000e+00	9.05244e-04
8.68994e-01	0.00000e+00	9.05119e-04
8.69044e-01	0.00000e+00	9.04994e-04
8.69094e-01	0.00000e+00	9.04870e-04
8.69144e-01	0.00000e+00	9.04745e-04
8.69194e-01	0.00000e+00	9.04620e-04
8.69244e-01	0.00000e+00	9.04496e-04
8.69294e-01	0.00000e+00	9.04371e-04
8.69344e-01	0.00000e+00	9.04246e-04
8.69394e-01	0.00000e+00	9.04122e-04
8.69444e-01	0.00000e+00	9.03997e-04
8.69494e-01	0.00000e+00	9.03873e-04
8.69544e-01	0.00000e+00	9.03748e-04
8.69594e-01	0.00000e+00	9.03624e-04
8.69644e-01	0.00000e+00	9.03499e-04
8.69694e-01	0.00000e+00	9.03375e-04
8.69744e-01	0.00000e+00	9.03250e-04
8.69793e-01	0.00000e+00	9.03126e-04
8.69843e-01	0.00000e+00	9.03001e-04
8.69893e-01	0.00000e+00	9.02877e-04
8.69943e-01	0.00000e+00	9.02753e-04
8.69993e-01	0.00000e+00	9.02628e-04
8.70043e-01	0.00000e+00	9.02504e-04
8.70093e-01	0.00000e+00	9.02379e-04
8.70143e-01	0.00000e+00	9.02255e-04
8.70193e-01	0.00000e+00	9.02131e-04
8.70243e-01	0.00000e+00	9.02006e-04
8.70293e-01	0.00000e+00	9.01882e-04
8.70343e-01	0.00000e+00	9.01758e-04
8.70393e-01	0.00000e+00	9.01633e-04
8.70443e-01	0.00000e+00	9.01509e-04
8.70493e-01	0.00000e+00	9.01385e-04
8.70543e-01	0.00000e+00	9.01261e-04
8.70593e-01	0.00000e+00	9.01136e-04
8.70643e-01	0.00000e+00	9.01012e-04
8.70693e-01	0.00000e+00	9.00888e-04
8.70743e-01	0.00000e+00	9.00764e-04
8.70793e-01	0.00000e+00	9.00640e-04
8.70843e-01	0.00000e+00	9.00516e-04
8.70893e-01	0.00000e+00	9.00392e-04
8.70943e-01	0.00000e+00	9.00267e-04
8.70993e-01	0.00000e+00	9.00143e-04
8.71043e-01	0.00000e+00	9.00019e-04
8.71093e-01	0.00000e+00	8.99895e-04
8.71143e-01	0.00000e+00	8.99771e-04
8.71193e-01	0.00000e+00	8.99647e-04
8.71242e-01	0.00000e+00	8.99523e-04
8.71292e-01	0.00000e+00	8.99399e-04
8.71342e-01	0.00000e+00	8.99275e-04
8.71392e-01	0.00000e+00	8.99151e-04
8.71442e-01	0.00000e+00	8.99028e-04
8.71492e-01	0.00000e+00	8.98904e-04
8.71542e-01	0.00000e+00	8.98780e-04
8.71592e-01	0.00000e+00	8.98656e-04
8.71642e-01	0.00000e+00	8.98532e-04
8.71692e-01	0.00000e+00	8.98408e-04
8.71742e-01	0.00000e+00	8.98284e-04
8.71792e-01	0.00000e+00	8.98161e-04
8.71842e-01	0.00000e+00	8.98037e-04
8.71892e-01	0.00000e+00	8.97913e-04
8.71942e-01	0.00000e+00	8.97789e-04
8.71992e-01	0.00000e+00	8.97665e-04
8.72042e-01	0.00000e+00	8.97542e-04
8.72092e-01	0.00000e+00	8.97418e-04
8.72142e-01	0.00000e+00	8.97294e-04
8.72192e-01	0.00000e+00	8.97170e-04
8.72242e-01	0.00000e+00	8.97047e-04
8.72292e-01	0.00000e+00	8.96923e-04
8.72342e-01	0.00000e+00	8.96799e-04
8.72392e-01	0.00000e+00	8.96676e-04
8.72442e-01	0.00000e+00	8.96552e-04
8.72492e-01	0.00000e+00	8.96428e-04
8.72542e-01	0.00000e+00	8.96305e-04
8.72592e-01	0.00000e+00	8.96181e-04
8.72641e-01	0.00000e+00	8.96057e-04
8.72691e-01	0.00000e+00	8.95934e-04
8.72741e-01	0.00000e+00	8.95810e-04
8.72791e-01	0.00000e+00	8.95686e-04
8.72841e-01	0.00000e+00	8.95563e-04
8.72891e-01	0.00000e+00	8.95439e-04
8.72941e-01	0.00000e+00	8.95316e-04
8.72991e-01	0.00000e+00	8.95192e-04
8.73041e-01	0.00000e+00	8.95069e-04
8.73091e-01	0.00000e+00	8.94945e-04
8.73141e-01	0.00000e+00	8.94822e-04
8.73191e-01	0.00000e+00	8.94698e-04
8.73241e-01	0.00000e+00	8.94575e-04
8.73291e-01	0.00000e+00	8.94451e-04
8.73341e-01	0.00000e+00	8.94328e-04
8.73391e-01	0.00000e+00	8.94205e-04
8.73441e-01	0.00000e+00	8.94081e-04
8.73491e-01	0.00000e+00	8.93958e-04
8.73541e-01	0.00000e+00	8.93834e-04
8.73591e-01	0.00000e+00	8.93711e-04
8.73641e-01	0.00000e+00	8.93588e-04
8.73691e-01	0.00000e+00	8.93464e-04
8.73741e-01	0.00000e+00	8.93341e-04
8.73791e-01	0.00000e+00	8.93218e-04
8.73841e-01	0.00000e+00	8.93095e-04
8.73891e-01	0.00000e+00	8.92971e-04
8.73941e-01	0.00000e+00	8.92848e-04
8.73991e-01	0.00000e+00	8.92725e-04
8.74040e-01	0.00000e+00	8.92602e-04
8.74090e-01	0.00000e+00	8.92478e-04
8.74140e-01	0.00000e+00	8.92355e-04
8.74190e-01	0.00000e+00	8.92232e-04
8.74240e-01	0.00000e+00	8.92109e-04
8.74290e-01	0.00000e+00	8.91986e-04
8.74340e-01	0.00000e+00	8.91863e-04
8.74390e-01	0.00000e+00	8.91740e-04
8.74440e-01	0.00000e+00	8.91616e-04
8.74490e-01	0.00000e+00	8.91493e-04
8.74540e-01	0.00000e+00	8.91370e-04
8.74590e-01	0.00000e+00	8.91247e-04
8.74640e-01	0.00000e+00	8.91124e-04
8.74690e-01	0.00000e+00	8.91001e-04
8.74740e-01	0.00000e+00	8.90878e-04
8.74790e-01	0.00000e+00	8.90755e-04
8.74840e-01	0.00000e+00	8.90632e-04
8.74890e-01	0.00000e+00	8.90509e-04
8.74940e-01	0.00000e+00	8.90386e-04
8.74990e-01	0.00000e+00	8.90263e-04
8.75040e-01	0.00000e+00	8.90140e-04
8.75090e-01	0.00000e+00	8.90018e-04
8.75140e-01	0.00000e+00	8.89895e-04
8.75190e-01	0.00000e+00	8.89772e-04
8.75240e-01	0.00000e+00	8.89649e-04
8.75290e-01	0.00000e+00	8.89526e-04
8.75340e-01	0.00000e+00	8.89403e-04
8.75390e-01	0.00000e+00	8.89280e-04
8.75440e-01	0.00000e+00	8.89158e-04
8.75489e-01	0.00000e+00	8.89035e-04
8.75539e-01	0.00000e+00	8.88912e-04
8.75589e-01	0.00000e+00	8.88789e-04
8.75639e-01	0.00000e+00	8.88666e-04
8.75689e-01	0.00000e+00	8.88544e-04
8.75739e-01	0.00000e+00	8.88421e-04
8.75789e-01	0.00000e+00	8.88298e-04
8.75839e-01	0.00000e+00	8.88176e-04
8.75889e-01	0.00000e+00	8.88053e-04
8.75939e-01	0.00000e+00	8.87930e-04
8.75989e-01	0.00000e+00	8.87808e-04
8.76039e-01	0.00000e+00	8.87685e-04
8.76089e-01	0.00000e+00	8.87563e-04
8.76139e-01	0.00000e+00	8.87440e-04
8.76189e-01	0.00000e+00	8.87317e-04
8.76239e-01	0.00000e+00	8.87195e-04
8.76289e-01	0.00000e+00	8.87072e-04
8.76339e-01	0.00000e+00	8.86950e-04
8.76389e-01	0.00000e+00	8.86827e-04
8.76439e-01	0.00000e+00	8.86705e-04
8.76489e-01	0.00000e+00	8.86582e-04
8.76539e-01	0.00000e+00	8.86460e-04
8.76589e-01	0.00000e+00	8.86338e-04
8.76639e-01	0.00000e+00	8.86215e-04
8.76689e-01	0.00000e+00	8.86093e-04
8.76739e-01	0.00000e+00	8.85970e-04
8.76789e-01	0.00000e+00	8.85848e-04
8.76839e-01	0.00000e+00	8.85726e-04
8.76888e-01	0.00000e+00	8.85603e-04
8.76938e-01	0.00000e+00	8.85481e-04
8.76988e-01	0.00000e+00	8.85359e-04
8.77038e-01	0.00000e+00	8.85236e-04
8.77088e-01	0.00000e+00	8.85114e-04
8.77138e-01	0.00000e+00	8.84992e-04
8.77188e-01	0.00000e+00	8.84870e-04
8.77238e-01	0.00000e+00	8.84747e-04
8.77288e-01	0.00000e+00	8.84625e-04
8.77338e-01	0.00000e+00	8.84503e-04
8.77388e-01	0.00000e+00	8.84381e-04
8.77438e-01	0.00000e+00	8.84258e-04
8.77488e-01	0.00000e+00	8.84136e-04
8.77538e-01	0.00000e+00	8.84014e-04
8.77588e-01	0.00000e+00	8.83892e-04
8.77638e-01	0.00000e+00	8.83770e-04
8.77688e-01	0.00000e+00	8.83648e-04
8.77738e-01	0.00000e+00	8.83525e-04
8.77788e-01	0.00000e+00	8.83403e-04
8.77838e-01	0.00000e+00	8.83281e-04
8.77888e-01	0.00000e+00	8.83159e-04
8.77938e-01	0.00000e+00	8.83037e-04
8.77988e-01	0.00000e+00	8.82915e-04
8.78038e-01	0.00000e+00	8.82793e-04
8.78088e-01	0.00000e+00	8.82671e-04
8.78138e-01	0.00000e+00	8.82549e-04
8.78188e-01	0.00000e+00	8.82427e-04
8.78238e-01	0.00000e+00	8.82305e-04
8.78288e-01	0.00000e+00	8.82183e-04
8.78337e-01	0.00000e+00	8.82061e-04
8.78387e-01	0.00000e+00	8.81939e-04
8.78437e-01	0.00000e+00	8.81817e-04
8.78487e-01	0.00000e+00	8.81696e-04
8.78537e-01	0.00000e+00	8.81574e-04
8.78587e-01	0.00000e+00	8.81452e-04
8.78637e-01	0.00000e+00	8.81330e-04
8.78687e-01	0.00000e+00	8.81208e-04
8.78737e-01	0.00000e+00	8.81086e-04
8.78787e-01	0.00000e+00	8.80965e-04
8.78837e-01	0.00000e+00	8.80843e-04
8.78887e-01	0.00000e+00	8.80721e-04
8.78937e-01	0.00000e+00	8.80599e-04
8.78987e-01	0.00000e+00	8.80478e-04
8.79037e-01	0.00000e+00	8.80356e-04
8.79087e-01	0.00000e+00	8.80234e-04
8.79137e-01	0.00000e+00	8.80112e-04
8.79187e-01	0.00000e+00	8.79991e-04
8.79237e-01	0.00000e+00	8.79869e-04
8.79287e-01	0.00000e+00	8.79747e-04
8.79337e-01	0.00000e+00	8.79626e-04
8.79387e-01	0.00000e+00	8.79504e-04
8.79437e-01	0.00000e+00	8.79383e-04
8.79487e-01	0.00000e+00	8.79261e-04
8.79537e-01	0.00000e+00	8.79139e-04
8.79587e-01	0.00000e+00	8.79018e-04
8.79637e-01	0.00000e+00	8.78896e-04
8.79687e-01	0.00000e+00	8.78775e-04
8.79736e-01	0.00000e+00	8.78653e-04
8.79786e-01	0.00000e+00	8.78532e-04
8.79836e-01	0.00000e+00	8.78410e-04
8.79886e-01	0.00000e+00	8.78289e-04
8.79936e-01	0.00000e+00	8.78167e-04
8.79986e-01	0.00000e+00	8.78046e-04
8.80036e-01	0.00000e+00	8.77924e-04
8.80086e-01	0.00000e+00	8.77803e-04
8.80136e-01	0.00000e+00	8.77682e-04
8.80186e-01	0.00000e+00	8.77560e-04
8.80236e-01	0.00000e+00	8.77439e-04
8.80286e-01	0.00000e+00	8.77318e-04
8.80336e-01	0.00000e+00	8.77196e-04
8.80386e-01	0.00000e+00	8.77075e-04
8.80436e-01	0.00000e+00	8.76954e-04
8.80486e-01	0.00000e+00	8.76832e-04
8.80536e-01	0.00000e+00	8.76711e-04
8.80586e-01	0.00000e+00	8.76590e-04
8.80636e-01	0.00000e+00	8.76469e-04
8.80686e-01	0.00000e+00	8.76347e-04
8.80736e-01	0.00000e+00	8.76226e-04
8.80786e-01	0.00000e+00	8.76105e-04
8.80836e-01	0.00000e+00	8.75984e-04
8.80886e-01	0.00000e+00	8.75863e-04
8.80936e-01	0.00000e+00	8.75741e-04
8.80986e-01	0.00000e+00	8.75620e-04
8.81036e-01	0.00000e+00	8.75499e-04
8.81086e-01	0.00000e+00	8.75378e-04
8.81136e-01	0.00000e+00	8.75257e-04
8.81185e-01	0.00000e+00	8.75136e-04
8.81235e-01	0.00000e+00	8.75015e-04
8.81285e-01	0.00000e+00	8.74894e-04
8.81335e-01	0.00000e+00	8.74773e-04
8.81385e-01	0.00000e+00	8.74652e-04
8.81435e-01	0.00000e+00	8.74531e-04
8.81485e-01	0.00000e+00	8.74410e-04
8.81535e-01	0.00000e+00	8.74289e-04
8.81585e-01	0.00000e+00	8.74168e-04
8.81635e-01	0.00000e+00	8.74047e-04
8.81685e-01	0.00000e+00	8.73926e-04
8.81735e-01	0.00000e+00	8.73805e-04
8.81785e-01	0.00000e+00	8.73684e-04
8.81835e-01	0.00000e+00	8.73563e-04
8.81885e-01	0.00000e+00	8.73442e-04
8.81935e-01	0.00000e+00	8.73321e-04
8.81985e-01	0.00000e+00	8.73200e-04
8.82035e-01	0.00000e+00	8.73080e-04
8.82085e-01	0.00000e+00	8.72959e-04
8.82135e-01	0.00000e+00	8.72838e-04
8.82185e-01	0.00000e+00	8.72717e-04
8.82235e-01	0.00000e+00	8.72596e-04
8.82285e-01	0.00000e+00	8.72476e-04
8.82335e-01	0.00000e+00	8.72355e-04
8.82385e-01	0.00000e+00	8.72234e-04
8.82435e-01	0.00000e+00	8.72113e-04
8.82485e-01	0.00000e+00	8.71993e-04
8.82535e-01	0.00000e+00	8.71872e-04
8.82584e-01	0.00000e+00	8.71751e-04
8.82634e-01	0.00000e+00	8.71631e-04
8.82684e-01	0.00000e+00	8.71510e-04
8.82734e-01	0.00000e+00	8.71389e-04
8.82784e-01	0.00000e+00	8.71269e-04
8.82834e-01	0.00000e+00	8.71148e-04
8.82884e-01	0.00000e+00	8.71028e-04
8.82934e-01	0.00000e+00	8.70907e-04
8.82984e-01	0.00000e+00	8.70786e-04
8.83034e-01	0.00000e+00	8.70666e-04
8.83084e-01	0.00000e+00	8.70545e-04
8.83134e-01	0.00000e+00	8.70425e-04
8.83184e-01	0.00000e+00	8.70304e-04
8.83234e-01	0.00000e+00	8.70184e-04
8.83284e-01	0.00000e+00	8.70063e-04
8.83334e-01	0.00000e+00	8.69943e-04
8.83384e-01	0.00000e+00	8.69823e-04
8.83434e-01	0.00000e+00	8.69702e-04
8.83484e-01	0.00000e+00	8.69582e-04
8.83534e-01	0.00000e+00	8.69461e-04
8.83584e-01	0.00000e+00	8.69341e-04
8.83634e-01	0.00000e+00	8.69221e-04
